ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,75243.6
0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,71877.4
1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,77935.4
0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,76620.6
0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,69191.0
1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,91664.8
1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,68895.2
0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,64144.2
0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,73423.8
1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,72218.6
1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,62915.8
0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,82885.8
0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,80334.0
1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,64307.2
1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,82301.2
1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,84777.6
1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,81066.2
0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,80781.4
1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,88699.6
0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,92584.4
1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,89568.0
0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,80585.4
1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,72981.0
1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,73043.8
1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,79865.2
0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,95274.0
0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,86288.8
1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,83923.8
1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,88095.0
1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,89512.4
0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,76282.6
1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,77369.6
0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,85222.4
1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,84500.4
1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,85183.4
1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,96787.8
1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,70864.0
0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,87385.0
0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,85457.4
1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,80823.0
0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,74310.0
0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,84407.0
0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,68002.6
0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,83169.8
0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,76219.4
0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,60389.6
1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,67250.2
1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,87116.4
0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,87106.8
0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,92922.4
0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,63881.4
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,95771.2
0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,82520.2
1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,78202.2
1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,68286.6
1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,70490.0
1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,78238.8
0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,81582.0
