topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,2,10,10,0,1000,1000,512,10000,5,29,0.330466825448
4,10,4,10,10,0,1000,1000,1024,100,2,0,2.0
2,1,2,1000000,10,1,1,10,512,100,2,0,2.0
2,1,2,1000000,10,0,1,10,1024,10000,5,0,2.0
2,10,2,1000000,1,1,1000,10,1024,100,5,29,0.000262819962878
2,10,4,1000000,10,1,1000,10,1024,10000,5,29,2.0
4,1,4,10,1,0,1,1000,512,10000,5,0,0.0146838738845
2,10,4,10,1,0,1000,10,1024,100,2,29,0.873877738332
2,1,4,1000000,10,0,1000,10,1024,10000,5,29,2.0
2,10,2,10,1,0,1000,10,512,10000,5,29,2.0
2,1,2,10,1,0,1000,10,512,10000,2,0,2.0
2,10,4,1000000,1,0,1000,10,512,10000,2,29,2.0
4,10,4,1000000,10,0,1,1000,1024,10000,2,0,2.0
2,1,2,1000000,1,0,1000,1000,512,100,5,29,2.0
2,10,4,10,1,1,1,1000,512,10000,2,0,0.0149003939576
4,10,4,1000000,10,1,1000,1000,1024,10000,2,29,2.0
4,1,2,1000000,1,1,1000,1000,1024,100,5,0,2.0
4,1,2,10,1,0,1,10,1024,100,2,29,0.0147751119027
4,1,2,1000000,1,1,1000,1000,512,100,2,0,2.0
4,1,4,1000000,10,0,1000,10,512,10000,2,0,2.0
4,10,4,10,1,0,1000,10,1024,10000,2,29,2.0
2,10,2,10,1,0,1,10,512,100,2,0,0.0149712055538
2,10,2,10,1,0,1,10,1024,10000,2,29,2.0
2,10,2,10,10,1,1000,10,1024,10000,2,29,2.0
4,10,2,1000000,1,1,1,1000,1024,10000,5,0,0.000867442053645
4,1,4,10,1,0,1000,10,512,10000,2,0,2.0
4,10,2,10,10,1,1000,10,512,100,2,0,0.539599342542
2,1,4,1000000,1,1,1,1000,512,10000,2,29,0.00136039970423
2,1,2,10,1,1,1,1000,512,10000,5,0,0.0147710266184
4,10,4,10,1,0,1,1000,1024,100,5,29,2.0
2,10,2,10,1,0,1,1000,512,10000,5,29,0.0148731587283
4,1,4,10,10,0,1,1000,1024,100,2,29,2.0
2,1,4,10,1,1,1,10,1024,100,5,29,0.0150188672051
4,10,2,10,10,0,1000,1000,512,100,2,0,2.0
4,10,2,10,1,1,1000,10,512,10000,5,29,2.0
4,1,2,1000000,10,1,1,1000,1024,100,2,0,2.0
2,1,2,10,1,1,1000,1000,512,100,2,29,2.0
4,10,2,10,1,0,1,10,1024,10000,2,0,2.0
4,1,2,1000000,1,1,1,10,1024,10000,2,29,2.0
4,1,2,10,1,1,1,1000,1024,100,5,0,2.0
2,10,4,10,1,0,1000,10,1024,10000,2,29,2.0
2,10,2,1000000,1,0,1000,10,512,100,2,0,0.000607345613698
2,10,2,10,10,1,1000,10,512,10000,2,29,2.0
4,10,4,1000000,1,0,1,10,512,100,5,29,0.000949147741587
2,1,2,10,10,1,1,10,512,100,5,29,0.139705832288
4,1,2,1000000,1,1,1,10,1024,10000,2,0,2.0
4,10,2,1000000,1,0,1000,10,512,100,2,29,2.0
2,1,4,10,10,0,1,1000,1024,100,5,29,2.0
2,10,2,10,1,0,1000,1000,1024,10000,5,0,0.278203782156
2,1,4,1000000,1,0,1000,10,1024,10000,5,29,2.0
2,10,4,1000000,1,0,1000,1000,512,100,5,29,2.0
2,1,4,10,1,0,1,1000,512,100,2,0,2.0
