ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,80802.6
0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,79544.6
0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,86939.0
0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,91834.2
1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,80607.0
1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,71409.6
1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,62065.4
0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,82920.8
0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,82127.0
0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,64953.4
0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,83627.8
0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,70250.8
0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,87814.2
1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,79693.2
0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,74537.0
1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,77925.8
1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,73724.8
1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,82881.2
1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,76723.6
0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,94862.4
0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,81178.4
1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,68859.4
1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,83320.4
1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,82781.0
1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,68121.8
1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,94576.0
0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,90086.2
1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,69076.4
0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,76658.8
1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,91405.2
0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,67173.2
1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,63811.0
0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,83128.0
1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,65830.0
1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,77023.8
0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,68060.8
0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,76541.6
1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,88947.0
0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,71970.2
1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,77001.0
0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,86146.2
0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,66819.4
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,81429.6
0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,64579.0
0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,80749.6
1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,87497.8
1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,77232.6
1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,79513.2
1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,88572.6
0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,72238.6
0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,74512.6
1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,100361.8
0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,65300.4
1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,89814.4
0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,63879.8
