topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,4,10,1,0,1000,1000,512,100,2,0,2.0
2,1,4,10,10,1,1000,1000,1024,10000,2,0,0.78613263829
4,10,4,1000000,1,1,1000,10,1024,10000,5,29,2.0
2,1,4,1000000,10,1,1000,10,512,100,2,0,2.0
4,10,2,1000000,1,0,1000,1000,1024,10000,2,0,0.0036753941959
4,1,2,1000000,1,0,1000,1000,512,10000,5,0,2.0
2,10,4,10,10,1,1,10,1024,100,2,0,0.150398383317
2,1,4,1000000,10,0,1000,10,512,100,5,0,2.0
4,10,2,10,10,0,1,1000,512,10000,2,29,0.144849205344
2,1,4,1000000,1,1,1,10,1024,100,2,29,0.00137946436475
4,10,2,1000000,10,0,1,10,1024,100,2,29,2.0
2,1,2,1000000,1,0,1,10,1024,10000,5,0,2.0
4,1,4,1000000,1,0,1000,10,1024,100,2,0,0.00250427933541
4,1,4,1000000,1,1,1000,10,512,10000,2,29,2.0
4,10,2,1000000,1,1,1000,1000,1024,10000,5,29,1.49793761226e-05
2,10,4,1000000,1,0,1000,10,512,10000,2,0,2.0
4,10,4,10,1,1,1000,10,1024,100,2,0,0.724116659381
4,1,4,1000000,1,0,1000,10,1024,100,2,0,0.00250427933541
2,10,4,10,10,1,1000,10,512,100,5,29,0.338219333472
2,1,2,1000000,1,0,1,1000,512,100,2,29,2.0
2,10,2,10,1,0,1,1000,512,10000,2,29,0.0152544519387
2,1,2,1000000,10,0,1000,10,1024,10000,2,29,2.0
2,1,2,10,1,0,1000,10,1024,100,5,29,0.298020135005
4,1,4,1000000,1,1,1000,10,512,10000,2,29,2.0
4,1,4,10,10,0,1,1000,1024,10000,2,29,0.145110663546
4,1,4,1000000,10,0,1,10,512,10000,2,29,2.0
4,1,2,10,10,0,1000,10,512,100,2,29,0.554860603288
4,1,4,10,10,1,1000,1000,512,100,2,0,2.0
4,1,4,1000000,10,0,1,1000,512,10000,5,0,2.0
2,10,2,10,10,0,1,10,512,10000,2,29,2.0
4,10,2,1000000,1,0,1,1000,512,10000,2,0,0.0029808958484
2,1,2,10,1,0,1000,10,1024,10000,5,0,2.0
4,10,4,1000000,1,1,1,1000,1024,100,5,0,2.0
4,1,2,10,10,1,1000,10,1024,100,5,29,0.209885571184
4,1,2,1000000,10,0,1,10,1024,10000,2,29,2.0
4,1,2,1000000,1,0,1000,1000,512,100,2,0,2.0
4,10,2,10,10,0,1000,10,1024,10000,2,0,2.0
2,10,4,10,10,1,1000,1000,1024,100,2,29,2.0
4,1,2,1000000,1,0,1000,1000,1024,100,5,0,2.0
4,10,4,1000000,1,1,1,1000,1024,10000,5,29,0.000867442053645
2,1,4,1000000,10,1,1,1000,1024,10000,5,0,2.0
4,1,4,10,10,0,1,10,512,10000,5,29,2.0
4,10,2,1000000,10,1,1000,1000,512,100,2,29,2.0
2,10,2,10,10,0,1000,10,1024,100,2,29,0.743858115349
4,1,4,10,1,0,1,10,512,10000,2,29,2.0
4,10,2,1000000,1,1,1000,1000,1024,100,5,0,2.0
4,10,4,1000000,1,0,1000,1000,512,10000,2,0,0.00337308315052
2,10,4,10,10,0,1000,1000,1024,100,2,0,2.0
4,10,4,10,10,0,1000,10,1024,10000,5,0,2.0
2,1,2,10,1,1,1,10,512,10000,5,29,2.0
2,1,2,10,10,1,1000,10,512,10000,2,0,2.0
4,10,4,10,1,0,1,1000,1024,100,2,29,2.0
4,10,2,1000000,10,0,1,1000,512,10000,5,29,0.000615516182492
4,1,2,1000000,1,0,1,1000,1024,100,5,0,2.0
4,10,2,1000000,1,0,1,10,512,10000,5,0,2.0
2,1,2,10,1,0,1,10,512,100,5,0,0.0150175054436
4,1,2,10,1,1,1,10,512,100,2,29,0.0148595411136
4,1,4,10,10,1,1,1000,1024,100,2,0,2.0
4,10,4,10,1,1,1000,1000,512,10000,5,29,0.210942298081
2,10,2,1000000,10,0,1000,1000,1024,100,2,29,2.0
4,10,2,10,1,0,1,1000,512,100,5,29,2.0
2,10,4,1000000,10,0,1,1000,1024,100,5,0,2.0
4,1,2,1000000,10,0,1,1000,512,10000,2,29,0.00619737643036
2,10,2,1000000,1,1,1000,1000,1024,100,2,0,2.0
2,1,2,1000000,1,1,1,10,512,10000,2,29,2.0
4,1,4,10,10,1,1000,1000,1024,100,2,0,2.0
2,1,2,10,10,1,1000,1000,512,100,2,0,2.0
2,1,4,1000000,1,0,1000,1000,512,10000,2,29,2.0
4,1,2,1000000,1,0,1000,10,512,100,2,0,2.0
4,10,2,10,1,0,1,1000,512,100,5,29,2.0
