ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,66074.2
0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,68439.4
1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,98942.4
1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,64447.6
1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,67847.8
1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,81126.4
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,84818.4
0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,80096.0
0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,98407.2
0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,86710.0
0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,81860.0
