ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,66344.6
1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,62418.2
0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,92937.4
1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,81476.0
0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,81755.6
0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,94792.0
1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,88634.0
1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,76370.8
0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,88275.0
0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,81984.4
1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,85743.0
1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,78976.4
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,77974.8
0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,92925.2
0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,83000.8
0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,87739.4
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,60376.8
1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,77685.8
1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,76130.8
1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,78456.0
0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,69931.0
1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,90412.6
0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,86565.4
0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,89255.8
0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,74161.2
0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,75287.6
1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,77343.8
1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,94738.4
1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,74412.6
0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,77414.2
0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,75362.0
1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,73625.0
0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,65068.2
0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,98177.8
1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,86261.4
1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,71087.2
1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,80112.8
1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,79862.8
1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,67672.4
1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,88620.8
1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,82086.6
0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,87117.0
1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,75304.6
