ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,92797.8
1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,65825.8
1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,60392.8
0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,89343.0
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,65661.4
0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,80125.8
0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,76300.0
0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,82404.2
0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,79683.8
0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,80022.6
0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,68742.8
1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,89592.4
0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,85566.8
1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,65246.8
1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,63308.8
1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,85984.2
0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,77615.6
1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,74479.0
0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,84642.6
0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,82349.4
1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,78002.2
1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,78176.4
0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,92065.8
1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,70629.4
1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,81031.0
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,86652.0
0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,74352.2
1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,92502.0
1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,76974.4
0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,81333.8
0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,89512.2
1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,68578.6
0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,75971.6
1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,85982.2
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,77844.4
1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,71699.6
0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,99037.0
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,78792.0
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,66122.4
1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,86197.6
0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,81908.4
0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,72597.0
0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,70678.2
