ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,82149.8
0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,91090.8
1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,78069.2
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,84825.0
1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,97467.8
1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,87707.0
0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,79354.0
1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,85694.4
1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,84712.2
1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,82347.0
0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,75099.8
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,63442.0
1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,68049.8
0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,89262.4
1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58020.6
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55226.8
0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,72095.8
0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,73045.6
0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,72207.2
0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,78089.6
1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,82022.8
1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,87423.4
1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,64469.6
0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,85303.6
0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,75079.8
1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,64551.8
0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,63839.8
1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,74171.6
0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,85904.0
1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,85554.6
1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,76606.0
0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,77123.2
0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,66580.2
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,65487.6
1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,72278.2
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,80884.0
1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,93101.4
0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,77654.2
0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,82338.6
1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,84025.8
1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,60927.0
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,74089.2
1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,74842.8
1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,74291.2
0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,76237.4
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,56714.8
0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,68815.2
1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,70653.2
0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,78980.8
1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,78396.6
0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,70054.0
0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,72602.0
0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,79289.8
0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,66264.6
1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,72066.6
1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,78567.4
1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,81567.4
0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,74357.0
1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,78417.2
0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,66161.4
1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,79244.0
1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,91302.4
1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,62808.0
1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,62555.6
1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,73258.0
0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,77849.2
