topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,2,1000000,10,0,1000,10,1024,10000,5,29,2.0
4,1,2,10,10,0,1000,10,512,10000,2,0,2.0
2,1,4,1000000,10,0,1,1000,1024,100,5,0,2.0
2,1,2,1000000,10,0,1000,10,1024,100,2,29,2.0
4,1,2,1000000,1,0,1000,1000,512,100,2,29,2.0
2,10,4,1000000,1,1,1,1000,1024,100,5,29,2.0
4,10,2,1000000,1,0,1,10,1024,100,2,0,0.00286378436235
4,1,4,10,10,1,1000,10,512,10000,2,0,2.0
2,1,2,1000000,10,0,1,1000,1024,100,5,0,2.0
2,1,4,1000000,1,0,1000,1000,1024,10000,5,29,3.26822751766e-05
2,10,2,10,10,1,1,10,512,100,5,29,0.133558841032
2,1,2,10,1,1,1000,1000,512,10000,2,29,0.85383533308
2,1,4,10,10,0,1,10,1024,10000,5,0,2.0
2,10,2,1000000,10,1,1000,10,512,10000,2,29,2.0
4,10,2,1000000,1,1,1000,1000,1024,10000,5,29,1.49793761226e-05
4,10,2,1000000,1,0,1000,1000,1024,100,2,29,2.0
2,10,4,10,10,0,1,1000,512,100,2,0,2.0
2,1,2,1000000,1,1,1000,10,512,100,2,0,2.0
4,10,4,1000000,1,1,1000,1000,1024,10000,2,29,0.000510660549634
4,10,2,10,10,0,1000,10,1024,10000,5,0,2.0
2,10,2,1000000,1,0,1,1000,1024,10000,2,29,0.00255330274817
2,10,2,10,1,0,1000,10,1024,10000,5,29,2.0
2,1,4,10,1,0,1000,1000,1024,10000,2,0,0.990031906071
2,1,2,1000000,10,0,1000,10,512,100,2,29,2.0
4,1,4,10,10,1,1000,1000,1024,10000,2,0,0.456319458346
4,10,2,10,1,0,1000,1000,1024,10000,5,0,0.203317795635
4,1,4,1000000,1,1,1000,10,1024,10000,2,0,2.0
4,10,4,10,1,0,1000,10,512,100,5,29,0.213181033931
2,10,4,10,10,1,1,1000,512,100,5,0,2.0
4,1,2,10,1,1,1,1000,1024,100,5,29,2.0
4,1,2,1000000,10,0,1,10,512,100,5,0,0.000708115962159
2,10,2,10,10,1,1000,10,1024,100,2,29,0.750085450532
2,10,2,10,1,0,1000,10,512,100,5,0,0.273101261944
2,10,4,10,1,1,1,10,1024,100,5,0,0.0148867763429
4,1,2,10,1,0,1,10,1024,10000,5,0,2.0
2,10,4,10,1,0,1,10,512,100,5,29,0.0150855935169
2,1,2,10,1,0,1000,1000,1024,10000,5,0,0.305488034883
4,1,4,1000000,10,1,1000,1000,1024,100,2,0,2.0
4,1,2,1000000,1,1,1000,1000,1024,10000,5,0,0.000128005577775
4,10,2,10,1,1,1000,10,1024,10000,5,29,2.0
4,1,2,1000000,1,1,1,1000,512,100,2,29,2.0
2,1,2,10,10,0,1,10,1024,10000,2,0,2.0
4,1,4,10,10,0,1000,10,512,10000,2,0,2.0
4,1,4,1000000,10,1,1000,10,512,10000,5,29,2.0
4,10,2,1000000,10,0,1000,1000,1024,100,2,29,2.0
4,10,4,10,10,0,1000,10,1024,10000,2,0,2.0
4,10,4,10,10,1,1000,10,512,10000,5,29,2.0
2,1,4,1000000,1,0,1,1000,512,10000,2,0,0.00138763493354
2,1,4,1000000,10,1,1,10,512,100,5,0,2.0
4,10,4,10,10,1,1000,10,512,100,2,29,0.443045007578
4,1,4,10,10,0,1000,1000,1024,100,5,29,2.0
4,10,2,10,10,1,1000,1000,512,100,5,29,2.0
2,10,2,10,10,1,1000,1000,512,100,5,0,2.0
2,10,2,10,10,0,1,1000,1024,100,2,29,2.0
2,10,4,1000000,1,1,1000,1000,1024,10000,2,0,0.00017702899054
4,1,4,1000000,10,0,1,10,512,100,2,0,0.00514201129445
4,10,4,1000000,10,1,1,10,512,10000,5,29,2.0
2,1,4,10,1,0,1000,10,512,10000,5,0,2.0
4,1,4,10,10,0,1,1000,1024,10000,5,29,0.0803207765309
4,1,4,1000000,1,0,1000,10,512,10000,2,29,2.0
4,10,4,10,1,1,1000,1000,512,10000,5,29,0.210942298081
2,1,4,1000000,1,0,1,1000,512,100,2,0,2.0
4,1,4,10,10,0,1,1000,1024,100,2,29,2.0
4,1,4,1000000,1,0,1000,1000,512,10000,2,0,0.00164909313495
2,10,2,10,1,1,1000,1000,512,100,5,29,2.0
4,1,4,10,10,1,1000,1000,512,100,2,29,2.0
4,1,2,10,10,0,1,10,512,100,5,0,0.0368519887845
2,1,2,1000000,1,1,1000,10,1024,100,2,29,5.7193981559e-05
2,1,4,1000000,1,0,1,1000,1024,10000,2,29,0.00144210539217
4,1,2,1000000,10,0,1000,10,1024,10000,2,29,2.0
4,1,2,10,1,1,1000,10,1024,100,2,29,0.469754596966
