ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,64524.2
0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,83541.2
1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,79640.0
1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,75229.8
1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,91095.4
0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,83996.2
1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,76948.6
0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,68093.8
1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,60671.0
1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,79284.6
0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,95745.8
1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,90814.8
0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,84350.6
0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,84561.8
1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,82129.6
0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,60139.8
1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,77554.2
1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,68490.2
1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,77761.6
1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,96479.0
0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,92401.8
0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,88633.8
1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,90918.2
1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,64118.2
0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,65157.8
0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,89900.0
1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,68158.8
1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,90280.4
0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,70224.6
1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,87294.4
1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,66318.8
0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,69378.0
0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,70514.6
1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,62471.6
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,76133.6
1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,83386.4
0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,66450.2
0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,75987.4
1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,70081.6
1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,91620.4
0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,76645.8
0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,83833.4
0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,88027.6
0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,80994.8
0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,88195.8
0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,68525.4
1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,74850.4
0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,76604.8
1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,75359.4
0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,88604.6
1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,88321.0
1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,85003.4
1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,92112.4
1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,94047.4
0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,74877.4
1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,76442.6
0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,67825.0
0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,80006.4
0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,62221.0
1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,80422.6
1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,78927.0
0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,80672.2
0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,67834.0
1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,88643.8
0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,82065.2
0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,76963.2
1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,87303.6
1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,73043.8
1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,78474.0
1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,61357.0
0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,81443.6
