topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,4,10,10,1,1000,1000,512,100,2,29,2.0
2,1,4,10,1,0,1000,1000,1024,100,2,29,2.0
4,10,2,10,1,1,1000,1000,512,10000,5,29,0.19773865891
2,10,4,1000000,1,1,1,1000,1024,100,2,29,2.0
4,1,4,10,10,1,1000,10,512,10000,2,0,2.0
4,1,2,1000000,1,1,1,10,512,100,2,29,0.00321239529757
2,1,2,1000000,10,1,1,10,1024,10000,5,29,2.0
4,1,2,1000000,10,1,1,10,512,100,5,0,2.0
2,1,2,1000000,1,0,1,10,1024,10000,2,0,2.0
4,1,2,10,1,1,1,10,1024,10000,2,0,2.0
4,1,2,1000000,10,0,1,1000,512,10000,5,0,2.0
2,10,4,1000000,1,1,1000,10,512,10000,5,0,2.0
2,10,2,1000000,10,0,1000,10,512,10000,5,0,2.0
2,10,4,10,1,1,1,10,1024,100,2,29,0.0148037088935
2,1,2,1000000,10,1,1,10,1024,10000,5,29,2.0
2,1,2,10,10,0,1000,1000,512,10000,5,29,0.330466825448
2,1,4,1000000,10,1,1,1000,1024,100,2,29,2.0
2,10,4,10,1,1,1000,1000,1024,10000,5,0,0.299561648984
4,10,2,1000000,1,1,1,10,1024,100,5,29,0.000921912512273
4,10,2,10,1,0,1,1000,1024,10000,5,0,0.0141132958304
4,1,2,1000000,10,0,1,1000,512,100,5,0,2.0
4,10,2,1000000,10,1,1000,10,1024,100,5,0,2.0
2,1,2,1000000,1,1,1,1000,512,10000,2,29,0.00130048219974
2,10,2,10,10,0,1,1000,1024,10000,5,0,0.135519777543
2,1,4,1000000,10,1,1000,10,1024,100,5,0,2.0
2,10,4,10,10,1,1,1000,1024,10000,5,29,0.136312322716
4,1,4,1000000,10,0,1,1000,512,100,5,0,2.0
4,1,2,10,1,1,1,10,512,100,5,0,0.0146048917195
2,1,4,10,1,0,1,10,1024,100,2,29,0.0150787847096
2,10,4,10,10,1,1,10,512,10000,5,29,2.0
2,1,4,10,10,1,1000,1000,512,10000,5,29,0.303581568831
2,1,4,1000000,1,0,1000,1000,1024,100,5,29,2.0
4,1,2,1000000,10,0,1,1000,1024,100,2,0,2.0
4,10,4,1000000,1,1,1,10,512,100,2,29,0.00236537966591
2,10,2,1000000,1,0,1,1000,512,10000,5,0,0.0
2,1,4,10,1,1,1,10,512,100,2,29,0.0146593621782
2,10,4,10,10,1,1,1000,1024,100,5,0,2.0
4,1,4,10,1,1,1000,1000,1024,100,5,0,2.0
4,1,2,10,1,1,1000,1000,1024,10000,5,0,0.233781761384
2,1,2,10,10,0,1,10,1024,100,2,0,0.149368891649
2,10,2,1000000,10,0,1000,10,512,100,5,29,2.0
4,10,4,1000000,10,1,1,10,1024,10000,2,29,2.0
2,1,4,1000000,10,0,1,10,512,10000,5,29,2.0
4,10,4,1000000,10,1,1000,10,1024,100,2,0,8.03439264758e-05
2,10,4,10,10,1,1,10,512,100,2,29,0.149319868236
4,10,4,1000000,1,1,1000,10,512,10000,5,29,2.0
4,10,4,1000000,1,1,1,1000,512,100,5,29,2.0
2,10,2,1000000,1,1,1,10,512,10000,5,0,2.0
4,1,4,1000000,1,1,1,10,1024,100,2,0,0.00202493929948
2,10,2,10,10,1,1000,10,1024,100,2,0,0.778427791917
2,10,2,10,10,0,1,1000,512,100,2,0,2.0
4,10,2,1000000,10,0,1000,1000,1024,10000,5,29,2.0
2,1,2,1000000,1,0,1000,1000,1024,10000,5,0,2.0
2,1,4,10,1,0,1000,1000,1024,100,2,29,2.0
4,10,2,10,1,1,1,10,1024,10000,5,0,2.0
4,1,4,10,10,1,1,10,512,100,2,29,0.145896399911
2,10,4,10,1,0,1000,10,1024,100,2,0,0.878905361663
4,10,4,1000000,10,1,1000,10,512,10000,2,29,2.0
2,10,2,1000000,10,1,1,10,512,100,2,29,2.0
4,1,2,10,1,0,1000,1000,1024,100,2,29,2.0
2,1,2,10,1,1,1,1000,1024,10000,2,29,0.0148268588384
4,10,4,1000000,1,1,1000,1000,512,100,5,29,2.0
2,1,2,1000000,1,1,1000,10,512,10000,2,29,2.0
4,1,4,1000000,1,0,1000,10,1024,10000,5,0,2.0
4,1,2,10,1,0,1,10,512,100,5,29,0.014389733408
4,10,2,10,10,0,1000,1000,1024,10000,5,0,0.191567155948
4,1,2,1000000,10,1,1000,1000,1024,10000,2,0,2.0
2,1,2,1000000,10,0,1000,1000,1024,100,5,29,2.0
2,1,4,1000000,10,0,1,1000,1024,10000,5,0,2.0
