ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,66857.4
1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,64808.6
1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,73065.4
0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,67807.4
1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,84913.4
0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,81693.0
0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,90047.4
0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,70833.8
1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,84686.4
1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,69046.0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,62179.2
0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,86036.0
0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,67494.2
0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,72259.6
0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,83200.2
1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,69528.6
0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,69069.6
1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,86512.6
0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,76548.2
0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,90143.0
0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,67133.8
0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,85168.0
0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,73881.6
0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,85801.2
0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,74831.2
1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,93839.6
1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,64078.6
0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,69395.6
1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,86311.8
0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,75054.0
1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,87459.8
0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,80013.0
0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,69861.0
0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,78877.0
1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,94833.0
0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,69686.8
1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,72964.0
1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,75476.4
1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,64253.6
0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,83178.2
0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,85228.8
