topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,2,10,10,1,1000,10,512,100,2,29,0.512839367979
2,10,2,10,1,1,1000,1000,512,10000,5,29,0.284368476311
2,10,4,1000000,10,1,1000,1000,1024,10000,2,29,2.0
2,10,4,1000000,1,1,1,1000,1024,10000,2,29,0.00247704410609
2,1,2,10,10,1,1000,1000,1024,100,2,0,2.0
2,10,4,1000000,1,1,1,10,512,100,5,29,0.00104719456712
2,10,4,10,10,0,1000,10,1024,10000,2,0,2.0
2,10,4,1000000,1,1,1,1000,512,100,2,0,2.0
4,10,4,10,1,0,1000,10,1024,100,5,0,0.213441130371
2,1,2,1000000,1,1,1000,10,1024,100,5,0,2.0
2,10,4,10,1,0,1,1000,1024,100,2,0,2.0
4,1,2,10,10,1,1,10,1024,10000,2,29,2.0
4,1,4,1000000,1,0,1000,1000,1024,100,5,29,2.0
4,1,2,10,10,1,1000,1000,1024,100,2,0,2.0
2,1,2,1000000,10,1,1,10,1024,10000,5,29,2.0
4,1,4,10,10,1,1,10,512,100,2,0,0.146148325782
2,1,2,10,10,1,1000,10,1024,10000,5,29,2.0
2,10,4,1000000,10,0,1,10,1024,10000,5,29,2.0
4,1,4,1000000,10,0,1,1000,1024,100,2,29,2.0
4,10,4,10,1,0,1,1000,1024,100,2,0,2.0
2,1,2,1000000,10,1,1,1000,512,10000,5,0,2.0
4,10,2,10,10,0,1000,10,1024,100,5,29,0.197971520121
2,1,4,1000000,10,0,1,10,1024,100,2,0,2.0
2,10,4,10,10,1,1000,1000,1024,10000,2,29,0.768632641695
4,1,2,1000000,1,1,1,1000,512,10000,5,0,0.00066045431086
2,1,4,10,10,1,1000,10,512,100,5,29,0.322565885424
2,10,4,10,10,0,1000,10,1024,100,5,29,0.320329873097
2,1,4,10,10,1,1,1000,1024,100,2,0,2.0
2,10,4,1000000,1,1,1,1000,512,10000,5,29,0.000979106493832
4,10,2,1000000,1,0,1000,1000,1024,10000,2,0,0.0036753941959
2,10,2,10,10,0,1,1000,512,10000,2,29,0.149028451282
4,10,2,10,10,0,1000,10,512,10000,5,0,2.0
4,10,2,1000000,1,1,1,10,1024,100,2,29,0.00292642538977
4,1,4,1000000,1,1,1000,10,1024,100,2,0,2.0
4,1,2,10,1,1,1,1000,1024,10000,2,0,0.0149031174805
2,10,4,1000000,10,0,1000,1000,512,10000,5,0,2.0
2,10,2,1000000,10,1,1000,1000,512,100,5,0,2.0
4,10,2,10,1,1,1000,1000,512,100,2,0,2.0
4,1,4,10,10,0,1000,1000,512,10000,5,0,0.0597527313531
4,10,2,1000000,1,0,1,1000,1024,100,2,0,2.0
4,10,2,10,1,1,1,10,512,10000,5,29,2.0
4,1,2,10,10,1,1000,1000,1024,10000,5,0,0.201480779418
4,1,2,1000000,1,1,1000,10,512,10000,2,0,2.0
2,1,2,1000000,10,1,1000,10,1024,10000,5,29,2.0
2,1,2,10,10,1,1000,1000,512,100,2,0,2.0
2,1,4,1000000,10,1,1,1000,1024,100,5,0,2.0
2,10,2,10,10,1,1000,10,512,10000,5,0,2.0
