topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,2,10,10,0,1000,10,512,100,2,0,0.435357864104
2,10,2,1000000,10,0,1000,1000,1024,10000,5,0,2.0
4,1,4,1000000,10,1,1,1000,512,10000,2,29,0.00708796842892
2,1,4,10,10,1,1000,1000,512,10000,2,0,0.794360401066
4,10,4,1000000,10,1,1000,1000,512,100,2,0,2.0
2,10,4,1000000,10,0,1,1000,1024,10000,2,29,2.0
2,10,2,10,1,0,1,10,512,100,5,29,0.0147791971871
4,1,2,1000000,1,1,1,1000,512,100,5,29,2.0
2,1,4,10,1,1,1000,10,1024,10000,5,29,2.0
2,10,4,1000000,10,1,1,1000,512,100,5,29,2.0
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,4,1000000,1,0,1000,10,1024,100,5,0,0.000198817173991
2,1,4,10,10,1,1,10,512,10000,2,0,2.0
2,1,2,1000000,1,0,1,10,1024,10000,2,0,2.0
2,1,2,1000000,1,0,1,10,1024,10000,5,0,2.0
4,10,2,10,10,1,1000,10,1024,10000,2,0,2.0
2,1,4,10,1,1,1000,10,512,10000,5,0,2.0
4,10,4,10,1,1,1,1000,512,100,2,29,2.0
4,1,2,10,1,1,1,10,512,10000,5,29,2.0
4,10,4,1000000,1,0,1000,10,512,10000,5,0,2.0
2,10,4,1000000,10,0,1000,1000,512,100,2,0,2.0
4,1,2,10,1,0,1000,1000,512,10000,5,29,0.235824403583
2,1,4,1000000,1,1,1000,1000,1024,100,5,29,2.0
4,10,4,1000000,10,0,1,1000,512,100,2,0,2.0
4,10,2,10,10,1,1000,1000,1024,10000,5,0,0.194381916897
4,10,2,10,10,0,1,1000,1024,100,2,29,2.0
2,10,2,10,1,1,1,10,512,100,2,0,0.0148527323063
4,10,4,1000000,1,1,1000,1000,1024,100,5,29,2.0
2,10,2,1000000,1,1,1,1000,512,10000,5,29,0.000984553539695
2,10,2,1000000,1,0,1000,1000,512,100,5,29,2.0
2,10,2,1000000,10,0,1,1000,1024,10000,5,29,2.0
4,10,4,1000000,10,1,1000,10,512,10000,5,0,2.0
2,10,2,1000000,10,1,1,10,1024,10000,5,0,2.0
4,1,2,1000000,10,0,1000,10,1024,100,5,29,2.0
4,10,2,1000000,1,1,1,1000,1024,100,2,0,2.0
4,1,2,10,1,0,1000,10,512,100,2,0,0.450851986061
2,1,4,10,1,1,1,10,512,10000,2,29,2.0
4,10,4,10,10,1,1000,1000,1024,10000,5,29,0.164760881495
2,10,4,1000000,10,0,1,1000,512,100,2,0,2.0
2,1,4,1000000,1,1,1,10,1024,100,2,29,0.00137946436475
4,1,2,10,10,1,1000,1000,512,100,5,29,2.0
4,10,2,10,10,0,1000,1000,512,100,5,0,2.0
4,1,4,1000000,1,1,1,1000,512,100,2,29,2.0
2,1,4,1000000,1,0,1000,1000,512,100,5,29,2.0
4,1,2,10,10,0,1,10,512,100,5,0,0.0368519887845
4,1,4,1000000,1,1,1,1000,1024,100,5,29,2.0
4,1,2,10,10,1,1,1000,1024,100,2,29,2.0
4,10,4,10,10,1,1000,1000,1024,10000,2,0,0.446859301444
4,10,4,1000000,10,1,1,1000,1024,100,2,0,2.0
4,1,4,10,10,1,1000,1000,512,100,5,29,2.0
4,1,2,10,1,1,1,1000,1024,10000,5,29,0.0145354418848
2,1,4,10,1,1,1000,1000,512,100,5,29,2.0
4,1,2,10,10,1,1,10,1024,10000,2,29,2.0
4,10,2,10,1,0,1000,1000,1024,10000,5,0,0.203317795635
2,10,2,1000000,10,0,1000,10,512,10000,5,29,2.0
