topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,2,10,10,1,1000,1000,1024,100,5,0,2.0
4,1,2,1000000,1,1,1,1000,512,10000,5,29,0.000668624879654
2,1,4,1000000,10,1,1,10,1024,100,5,0,2.0
4,10,2,10,1,1,1000,10,512,10000,2,29,2.0
2,1,2,1000000,1,1,1,1000,1024,10000,5,29,0.000821142163812
2,10,4,10,1,0,1,10,512,10000,5,0,2.0
4,1,2,1000000,10,1,1,10,512,100,5,0,2.0
2,10,2,10,10,1,1000,1000,512,100,2,29,2.0
2,10,2,1000000,10,0,1000,10,1024,100,2,0,2.0
2,1,2,1000000,1,0,1000,10,1024,10000,2,0,2.0
4,10,2,1000000,10,1,1000,10,512,10000,5,29,2.0
4,10,4,10,10,1,1,10,512,100,2,29,0.144190112795
2,10,2,10,10,1,1000,10,1024,10000,2,29,2.0
2,10,4,10,10,1,1000,10,512,100,2,0,0.731410253791
4,1,2,10,1,1,1000,1000,1024,100,2,0,2.0
4,10,4,10,10,0,1000,1000,512,10000,2,29,0.443644182623
2,10,4,10,1,1,1,1000,512,10000,2,0,0.0149003939576
2,1,4,1000000,1,1,1,1000,512,100,5,29,2.0
2,10,2,1000000,10,1,1000,10,512,10000,5,29,2.0
2,10,2,10,1,1,1,1000,1024,10000,2,29,0.0147969000862
2,10,2,10,1,0,1,1000,1024,100,2,0,2.0
4,1,4,10,10,1,1,1000,512,10000,2,29,0.143545999621
4,10,2,1000000,10,1,1000,1000,512,10000,2,29,0.000121196770447
2,1,2,10,10,1,1,1000,512,100,2,0,2.0
2,10,2,1000000,1,0,1000,10,1024,10000,5,0,2.0
2,10,2,1000000,10,1,1,1000,512,10000,5,29,2.0
2,1,4,10,1,0,1000,1000,1024,10000,5,0,0.375210221926
2,10,2,1000000,10,1,1,1000,1024,100,2,0,2.0
4,10,4,10,10,0,1000,10,1024,100,5,29,0.159230768183
4,10,2,10,1,0,1,1000,512,100,2,29,2.0
2,10,4,1000000,10,0,1,10,512,100,2,29,2.0
4,1,4,1000000,10,0,1000,10,512,100,5,29,2.0
4,10,2,10,1,1,1000,10,512,10000,2,0,2.0
2,10,4,1000000,10,0,1,10,1024,10000,2,0,2.0
4,1,4,10,10,0,1,10,512,100,2,29,0.145151516389
4,1,4,10,10,0,1000,1000,512,100,5,0,2.0
4,10,4,1000000,1,1,1000,10,1024,100,2,29,0.00575344219254
2,10,2,1000000,1,0,1000,1000,1024,10000,2,29,0.000284608146329
2,1,2,1000000,10,1,1,10,1024,100,5,0,2.0
2,10,4,10,1,0,1000,10,512,100,5,0,0.303788556574
2,1,4,10,1,1,1000,1000,1024,100,2,0,2.0
4,10,4,10,1,0,1,1000,512,10000,5,29,0.0143679452245
2,10,4,10,10,0,1000,10,512,10000,2,0,2.0
2,1,2,1000000,10,1,1000,1000,512,100,5,29,2.0
2,1,4,1000000,1,1,1000,1000,512,10000,5,0,2.0
4,1,2,10,10,1,1000,1000,512,10000,5,0,0.20873896803
4,10,2,1000000,10,1,1,10,1024,100,5,0,0.000390825540653
4,1,2,1000000,10,1,1000,1000,512,100,2,0,2.0
2,10,4,10,10,1,1000,1000,1024,10000,5,0,0.32848001547
4,10,2,10,10,0,1000,10,512,10000,2,0,2.0
2,1,4,10,1,1,1000,10,512,100,2,29,0.954793604623
2,1,2,1000000,1,1,1000,1000,512,10000,2,0,0.000122558531912
2,10,4,10,10,1,1000,10,512,100,5,29,0.338219333472
2,10,2,10,10,0,1000,10,1024,100,2,0,0.812023809037
4,1,4,1000000,10,0,1,10,512,10000,5,29,2.0
2,10,2,1000000,10,0,1000,10,1024,10000,2,0,2.0
2,10,2,1000000,10,1,1000,10,1024,10000,2,0,2.0
2,1,4,10,1,1,1,10,512,100,2,29,0.0146593621782
2,10,2,1000000,1,0,1000,10,1024,100,2,0,4.08528439707e-06
4,1,2,1000000,10,0,1,10,1024,10000,2,29,2.0
4,1,2,10,1,0,1000,10,1024,10000,5,0,2.0
4,1,4,1000000,1,0,1,10,512,10000,2,29,2.0
