topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,2,1000000,1,1,1000,10,512,10000,2,29,2.0
4,1,4,10,1,0,1000,10,512,10000,2,0,2.0
4,1,2,1000000,1,0,1,1000,512,100,5,29,2.0
4,10,2,1000000,10,1,1000,10,512,10000,5,0,2.0
4,10,4,1000000,10,1,1000,1000,512,100,5,0,2.0
2,1,2,10,1,1,1000,10,512,10000,2,0,2.0
4,10,4,10,10,0,1,1000,1024,100,2,29,2.0
2,1,2,10,1,0,1000,1000,1024,10000,5,0,0.305488034883
4,10,4,1000000,10,1,1,10,512,100,5,29,2.0
4,1,2,1000000,10,0,1000,10,1024,100,2,29,2.0
4,10,2,10,1,0,1,1000,1024,10000,2,0,0.0146389357562
2,10,2,10,10,1,1000,10,1024,100,5,0,0.296298868512
4,10,2,1000000,10,1,1000,1000,1024,100,2,0,2.0
2,1,4,1000000,1,1,1000,1000,512,10000,5,29,2.0
2,10,2,10,1,1,1000,1000,512,100,5,29,2.0
4,10,4,10,1,0,1,1000,1024,100,2,29,2.0
4,1,2,1000000,1,0,1,10,1024,10000,2,0,2.0
4,10,4,10,1,0,1000,10,1024,100,5,29,0.219074737555
2,10,4,10,10,0,1000,1000,512,10000,2,0,0.77487223273
2,1,4,1000000,1,0,1,10,1024,10000,2,29,2.0
2,1,4,1000000,10,1,1,1000,1024,10000,5,29,2.0
4,1,2,1000000,10,1,1000,1000,1024,10000,5,0,2.0
2,1,2,10,10,0,1,1000,1024,10000,2,0,0.149539111832
2,1,4,10,1,0,1,1000,512,100,5,0,2.0
4,1,2,1000000,1,1,1,1000,512,10000,2,0,0.00319333063705
4,10,4,1000000,1,1,1000,10,512,100,5,0,2.0
2,10,2,10,10,1,1,10,1024,100,2,0,0.149027089521
2,10,2,1000000,1,1,1,1000,1024,10000,5,0,0.0
2,1,4,1000000,1,1,1000,10,1024,100,2,29,2.0
4,10,4,10,1,1,1000,10,512,100,2,29,0.732397530854
2,10,2,10,10,1,1000,1000,512,100,5,29,2.0
4,10,2,1000000,1,1,1,1000,1024,100,5,29,2.0
4,1,4,1000000,10,1,1000,10,512,100,2,0,0.00108260036522
4,10,4,1000000,10,1,1000,1000,512,10000,5,0,0.000472531228595
4,1,4,10,10,0,1,10,1024,10000,5,29,2.0
2,10,4,10,1,1,1000,1000,1024,100,5,29,2.0
2,1,4,1000000,10,1,1000,1000,512,100,5,29,2.0
4,10,2,10,1,1,1000,1000,512,100,5,0,2.0
4,10,2,10,1,0,1000,1000,512,10000,5,0,0.206876078345
2,1,2,10,1,0,1000,10,512,100,5,0,0.180272706351
2,10,4,1000000,1,0,1,10,1024,100,5,29,0.00102540638367
2,1,2,10,10,1,1000,10,1024,10000,5,0,2.0
2,1,4,10,10,0,1000,1000,512,100,2,0,2.0
2,1,4,10,1,1,1,10,1024,100,2,0,0.0148418382146
2,10,4,1000000,10,1,1,1000,1024,100,5,29,2.0
2,10,2,10,1,1,1,1000,1024,10000,5,0,0.014945332086
4,10,4,10,10,0,1,10,512,10000,5,0,2.0
2,10,2,10,1,0,1,10,512,100,5,0,0.0148704352053
4,1,4,10,1,0,1,10,512,10000,5,29,2.0
4,10,2,10,10,0,1,10,1024,100,5,29,0.0790502530834
2,10,4,1000000,1,0,1,1000,1024,10000,5,0,0.00102268286073
4,1,4,10,10,0,1000,10,1024,10000,5,0,2.0
4,1,4,10,1,0,1000,1000,512,100,2,29,2.0
4,10,4,1000000,1,1,1000,10,1024,10000,5,0,2.0
2,1,4,1000000,10,1,1,1000,512,10000,5,29,2.0
2,10,4,10,1,0,1,10,512,100,2,29,0.0148568175907
4,10,2,1000000,10,1,1000,1000,1024,10000,5,0,2.0
4,10,4,1000000,10,1,1000,1000,512,100,5,29,2.0
2,10,4,1000000,1,0,1,10,1024,10000,2,29,2.0
4,1,2,10,10,1,1000,10,512,10000,2,0,2.0
2,1,2,1000000,10,1,1000,10,1024,100,5,0,2.0
2,10,2,10,10,0,1000,10,512,10000,5,29,2.0
2,10,4,1000000,10,1,1000,1000,1024,100,5,0,2.0
2,1,4,1000000,10,1,1000,1000,1024,100,5,0,2.0
2,10,2,1000000,10,0,1,1000,1024,100,5,29,2.0
4,1,2,10,1,1,1000,1000,1024,10000,5,29,0.232227991552
2,10,4,1000000,10,1,1,1000,512,100,5,29,2.0
2,1,2,1000000,10,1,1000,1000,512,100,2,0,2.0
2,10,2,10,1,0,1000,10,512,10000,5,29,2.0
4,1,4,10,1,1,1,1000,1024,10000,5,29,0.0144523744354
