topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,2,10,10,1,1000,1000,512,10000,5,0,0.336543005108
4,1,4,1000000,10,1,1,1000,512,100,2,29,2.0
4,10,4,10,1,1,1,1000,512,10000,2,0,0.0144373950593
4,1,4,1000000,1,1,1,1000,512,10000,5,29,0.000815695117949
2,1,4,1000000,10,0,1000,10,512,10000,2,29,2.0
4,10,2,1000000,10,0,1000,10,512,10000,5,29,2.0
2,10,2,1000000,1,1,1000,10,1024,100,2,0,0.00313613665549
4,1,2,10,1,0,1000,1000,1024,100,5,29,2.0
2,10,2,10,1,0,1,10,1024,100,2,29,0.0146294034259
2,10,4,10,10,1,1000,1000,512,10000,2,29,0.736812361526
4,1,2,1000000,1,0,1000,1000,512,10000,5,0,2.0
2,10,4,10,1,1,1,10,512,100,2,0,0.0147546854808
2,10,2,1000000,1,0,1,1000,1024,10000,2,29,0.00255330274817
4,10,4,10,1,1,1,1000,512,10000,2,0,0.0144373950593
4,1,4,10,10,0,1000,1000,1024,10000,5,0,0.183366628401
2,10,4,10,1,0,1000,10,512,10000,5,29,2.0
2,10,4,10,1,1,1000,1000,512,100,5,29,2.0
4,10,4,10,10,0,1000,10,512,100,2,29,0.426353897293
4,1,2,10,1,1,1000,1000,512,10000,5,0,0.223450077144
4,1,2,1000000,1,1,1,10,1024,100,5,0,0.000649560219135
4,1,2,10,1,1,1,10,512,100,2,0,0.0144823331876
2,1,4,1000000,10,0,1000,10,1024,10000,2,29,2.0
4,1,2,10,10,0,1000,10,512,10000,5,29,2.0
2,10,2,10,1,1,1,10,512,10000,2,29,2.0
4,10,2,10,10,1,1000,1000,1024,10000,2,29,0.514771707499
2,1,4,1000000,10,0,1,10,512,10000,2,29,2.0
2,1,4,1000000,1,0,1000,1000,1024,100,2,0,2.0
2,10,4,10,1,1,1000,10,1024,100,2,29,0.857938320376
4,10,2,1000000,1,0,1,1000,1024,100,2,29,2.0
2,10,2,10,10,0,1,10,1024,10000,5,29,2.0
4,10,2,10,10,1,1000,10,512,100,2,29,0.52450013141
4,1,4,1000000,1,0,1,1000,512,100,2,29,2.0
4,1,2,10,10,0,1,10,1024,100,2,0,0.14434399184
2,10,2,1000000,10,1,1,10,512,10000,2,0,2.0
2,1,4,10,1,0,1,1000,512,100,5,0,2.0
4,1,2,1000000,1,1,1,10,512,10000,2,29,2.0
4,1,2,1000000,1,1,1000,1000,1024,100,2,0,2.0
2,1,4,1000000,1,0,1,10,512,10000,2,0,2.0
4,10,4,10,10,0,1000,10,512,100,2,0,0.413272816654
4,1,4,10,10,1,1,10,512,100,5,0,0.0818268847119
4,1,4,1000000,1,0,1,1000,512,10000,2,0,0.00187242201533
2,1,4,1000000,10,0,1,1000,1024,10000,5,0,2.0
2,10,4,10,10,1,1000,10,512,10000,5,29,2.0
2,1,4,10,1,1,1,10,512,100,2,0,0.014664809224
2,1,2,1000000,1,0,1000,1000,1024,100,2,29,2.0
2,1,2,1000000,1,1,1000,10,1024,10000,5,29,2.0
4,10,2,10,10,1,1000,10,1024,10000,2,29,2.0
4,1,2,10,1,0,1,1000,1024,100,2,0,2.0
4,10,4,10,1,0,1,1000,512,100,5,0,2.0
4,1,2,10,1,0,1,1000,512,10000,5,29,0.0145599535912
2,10,4,1000000,10,1,1,10,512,10000,5,0,2.0
2,10,2,1000000,1,0,1,10,512,100,5,29,0.00103630047539
2,10,4,10,10,1,1000,10,1024,100,5,29,0.319567286677
2,1,4,10,1,1,1000,10,512,10000,5,0,2.0
4,1,2,1000000,1,1,1000,1000,512,100,2,0,2.0
2,1,2,1000000,1,0,1000,10,1024,10000,5,0,2.0
4,1,2,10,1,1,1,10,512,100,2,29,0.0148595411136
2,10,4,1000000,1,1,1000,10,512,10000,5,29,2.0
4,1,2,1000000,10,0,1000,1000,1024,100,2,0,2.0
2,1,4,1000000,10,1,1000,1000,1024,100,5,0,2.0
2,10,4,1000000,10,1,1,10,512,10000,5,0,2.0
2,10,2,1000000,1,0,1000,1000,1024,10000,5,0,0.00128822634654
2,1,4,1000000,10,0,1,10,1024,10000,2,0,2.0
2,1,2,10,10,0,1,1000,1024,10000,2,0,0.149539111832
2,10,4,1000000,1,0,1000,1000,1024,10000,2,0,0.000324099228834
4,10,2,1000000,1,0,1000,10,1024,100,2,0,8.03439264758e-05
2,10,2,10,10,0,1000,1000,512,100,2,0,2.0
2,1,4,10,10,1,1,1000,512,10000,5,0,0.139689491151
4,10,2,10,10,0,1,10,1024,100,5,29,0.0790502530834
2,10,2,1000000,1,1,1,1000,512,100,5,29,2.0
4,1,4,10,10,1,1000,1000,1024,100,2,0,2.0
2,10,2,1000000,10,1,1000,10,1024,10000,2,0,2.0
4,10,4,1000000,1,0,1,10,512,10000,2,0,2.0
