ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,83893.0
0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,71124.0
0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,75399.8
0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,81716.4
0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,65933.0
0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,75745.2
1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,77373.8
1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,84797.8
0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,75063.4
1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,75099.0
1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,57741.4
0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,67428.8
0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,81721.8
1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,78535.2
1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,83513.0
0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,78599.0
1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,74148.4
0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,80593.0
0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,65163.8
0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,94414.0
1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,77111.2
0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,63227.0
1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,82406.8
1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,96389.2
0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,82527.0
0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,77351.8
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,79450.6
0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,80186.4
0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,89587.2
1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,84854.8
0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,77411.4
0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,85673.8
1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,70470.6
1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,76205.8
0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,80946.0
1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,68903.6
1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,79978.2
0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,70310.8
1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,91446.6
1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,80226.6
1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,85530.2
0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,82532.6
0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,91999.2
1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,75094.6
0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,71068.6
1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,91699.8
1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,75902.4
1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,64644.2
0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,76412.4
1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,79294.8
1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,72368.6
1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,80806.2
1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,68084.0
0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,74637.8
0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,62827.0
1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,87575.6
