ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,74809.2
1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,62718.8
1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,68821.6
0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,80852.6
1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,76369.8
1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,88697.8
0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,73628.2
1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,75254.4
1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,77129.6
1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,65160.2
