ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,79977.6
1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,73082.2
1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,85952.4
1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,83858.2
1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,71573.2
0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,65972.4
0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,71345.4
1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,88103.2
0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,90485.8
1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,64719.8
0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,80814.4
1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,77685.2
0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,87512.6
0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,77930.8
1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,78914.8
0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,98384.0
1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,81300.2
0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,89847.0
1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,82204.6
1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,79641.2
1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,85003.2
0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,86282.2
