topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,2,1000000,10,1,1000,1000,1024,100,5,0,2.0
4,1,4,10,10,1,1000,1000,1024,10000,2,29,0.461535004759
2,1,2,1000000,10,0,1,10,512,10000,2,29,2.0
4,10,2,10,1,1,1,10,1024,100,2,29,0.0146893209304
2,10,2,1000000,1,0,1000,1000,1024,10000,5,0,0.00128822634654
4,1,2,10,1,1,1000,1000,1024,10000,5,0,0.233781761384
2,1,2,10,1,1,1000,10,512,10000,5,0,2.0
2,10,2,10,1,1,1,1000,1024,100,5,29,2.0
4,1,2,10,10,1,1000,1000,1024,100,2,0,2.0
4,1,2,1000000,10,0,1000,10,512,100,2,29,0.00260913496826
2,1,4,1000000,10,1,1000,10,512,100,5,29,2.0
2,1,4,10,10,0,1000,10,1024,100,2,29,0.754700460139
4,10,4,1000000,10,0,1,10,1024,100,5,0,2.0
4,1,2,10,1,1,1,1000,1024,10000,2,29,0.0147764736642
4,1,2,10,1,0,1,10,512,100,5,29,0.014389733408
2,1,4,10,10,0,1000,1000,1024,100,5,0,2.0
4,1,2,10,10,0,1000,1000,1024,10000,2,29,0.526500559003
2,10,4,1000000,1,0,1,10,512,100,2,0,0.00243891478505
2,10,4,10,1,1,1000,1000,512,10000,5,29,0.296401000622
