ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,80079.8
0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,72480.6
0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,71855.6
1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,61309.2
0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,85679.8
1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,71384.2
0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,84732.2
1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,99559.8
0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,76724.8
0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,90260.4
1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,79588.4
1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,74283.8
1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,70681.0
1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,78130.8
